ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2024-11-05	11	0	0	56	MIDLAND	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			1545			
2024-11-05	11	0	0	56	MIDLAND	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466884	MCMILLIN	TOM			25458			
2024-11-05	11	0	0	56	MIDLAND	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466885	JONES	THEODORE			17620			
2024-11-05	11	0	0	56	MIDLAND	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466896	SNYDER	NIKKI			25698			
2024-11-05	11	0	0	56	MIDLAND	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466897	ZEMKE	ADAM	FREDERICK		16777			
2024-11-05	11	0	0	57	MISSAUKEE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	256540	GERRARD	TED			83			
2024-11-05	11	0	0	57	MISSAUKEE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	6	WORKING CLASS PARTY	433982	HERING	MARY	ANNE		331			
2024-11-05	11	0	0	57	MISSAUKEE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	434103	SCHWARTZ	CHRISTINE	C.		145			
2024-11-05	11	0	0	57	MISSAUKEE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			227			
2024-11-05	11	0	0	57	MISSAUKEE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466884	MCMILLIN	TOM			6423			
2024-11-05	11	0	0	57	MISSAUKEE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466885	JONES	THEODORE			1622			
2024-11-05	11	0	0	57	MISSAUKEE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466896	SNYDER	NIKKI			6434			
2024-11-05	11	0	0	57	MISSAUKEE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466897	ZEMKE	ADAM	FREDERICK		1553			
2024-11-05	11	0	0	58	MONROE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	256540	GERRARD	TED			1111			
2024-11-05	11	0	0	58	MONROE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	6	WORKING CLASS PARTY	433982	HERING	MARY	ANNE		4254			
2024-11-05	11	0	0	58	MONROE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	434103	SCHWARTZ	CHRISTINE	C.		1673			
2024-11-05	11	0	0	58	MONROE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			2631			
2024-11-05	11	0	0	58	MONROE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466884	MCMILLIN	TOM			47943			
2024-11-05	11	0	0	58	MONROE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466885	JONES	THEODORE			27592			
2024-11-05	11	0	0	58	MONROE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466896	SNYDER	NIKKI			48609			
2024-11-05	11	0	0	58	MONROE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466897	ZEMKE	ADAM	FREDERICK		26838			
2024-11-05	11	0	0	59	MONTCALM	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	256540	GERRARD	TED			403			
2024-11-05	11	0	0	59	MONTCALM	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	6	WORKING CLASS PARTY	433982	HERING	MARY	ANNE		1327			
2024-11-05	11	0	0	59	MONTCALM	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	434103	SCHWARTZ	CHRISTINE	C.		530			
2024-11-05	11	0	0	59	MONTCALM	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			916			
2024-11-05	11	0	0	59	MONTCALM	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466884	MCMILLIN	TOM			21322			
2024-11-05	11	0	0	59	MONTCALM	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466885	JONES	THEODORE			8646			
2024-11-05	11	0	0	59	MONTCALM	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466896	SNYDER	NIKKI			21327			
2024-11-05	11	0	0	59	MONTCALM	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466897	ZEMKE	ADAM	FREDERICK		8236			
2024-11-05	11	0	0	60	MONTMORENCY	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	256540	GERRARD	TED			69			
2024-11-05	11	0	0	60	MONTMORENCY	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	6	WORKING CLASS PARTY	433982	HERING	MARY	ANNE		223			
2024-11-05	11	0	0	60	MONTMORENCY	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	434103	SCHWARTZ	CHRISTINE	C.		106			
2024-11-05	11	0	0	60	MONTMORENCY	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			176			
2024-11-05	11	0	0	60	MONTMORENCY	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466884	MCMILLIN	TOM			4006			
2024-11-05	11	0	0	60	MONTMORENCY	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466885	JONES	THEODORE			1404			
2024-11-05	11	0	0	60	MONTMORENCY	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466896	SNYDER	NIKKI			3984			
2024-11-05	11	0	0	60	MONTMORENCY	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466897	ZEMKE	ADAM	FREDERICK		1340			
2024-11-05	11	0	0	61	MUSKEGON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	256540	GERRARD	TED			976			
2024-11-05	11	0	0	61	MUSKEGON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	6	WORKING CLASS PARTY	433982	HERING	MARY	ANNE		3951			
2024-11-05	11	0	0	61	MUSKEGON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	434103	SCHWARTZ	CHRISTINE	C.		1460			
2024-11-05	11	0	0	61	MUSKEGON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			2408			
2024-11-05	11	0	0	61	MUSKEGON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466884	MCMILLIN	TOM			39848			
2024-11-05	11	0	0	61	MUSKEGON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466885	JONES	THEODORE			39443			
2024-11-05	11	0	0	61	MUSKEGON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466896	SNYDER	NIKKI			40902			
2024-11-05	11	0	0	61	MUSKEGON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466897	ZEMKE	ADAM	FREDERICK		37986			
2024-11-05	11	0	0	62	NEWAYGO	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	256540	GERRARD	TED			332			
2024-11-05	11	0	0	62	NEWAYGO	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	6	WORKING CLASS PARTY	433982	HERING	MARY	ANNE		1187			
2024-11-05	11	0	0	62	NEWAYGO	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	434103	SCHWARTZ	CHRISTINE	C.		501			
2024-11-05	11	0	0	62	NEWAYGO	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			742			
2024-11-05	11	0	0	62	NEWAYGO	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466884	MCMILLIN	TOM			18567			
2024-11-05	11	0	0	62	NEWAYGO	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466885	JONES	THEODORE			6954			
2024-11-05	11	0	0	62	NEWAYGO	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466896	SNYDER	NIKKI			18705			
2024-11-05	11	0	0	62	NEWAYGO	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466897	ZEMKE	ADAM	FREDERICK		6649			
2024-11-05	11	0	0	63	OAKLAND	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	256540	GERRARD	TED			5572			
2024-11-05	11	0	0	63	OAKLAND	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	6	WORKING CLASS PARTY	433982	HERING	MARY	ANNE		23754			
2024-11-05	11	0	0	63	OAKLAND	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	434103	SCHWARTZ	CHRISTINE	C.		8401			
2024-11-05	11	0	0	63	OAKLAND	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			20335			
2024-11-05	11	0	0	63	OAKLAND	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466884	MCMILLIN	TOM			306689			
2024-11-05	11	0	0	63	OAKLAND	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466885	JONES	THEODORE			370134			
2024-11-05	11	0	0	63	OAKLAND	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466896	SNYDER	NIKKI			310115			
2024-11-05	11	0	0	63	OAKLAND	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466897	ZEMKE	ADAM	FREDERICK		356182			
2024-11-05	11	0	0	64	OCEANA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	256540	GERRARD	TED			187			
2024-11-05	11	0	0	64	OCEANA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	6	WORKING CLASS PARTY	433982	HERING	MARY	ANNE		618			
2024-11-05	11	0	0	64	OCEANA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	434103	SCHWARTZ	CHRISTINE	C.		232			
2024-11-05	11	0	0	64	OCEANA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			377			
2024-11-05	11	0	0	64	OCEANA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466884	MCMILLIN	TOM			8378			
2024-11-05	11	0	0	64	OCEANA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466885	JONES	THEODORE			4368			
2024-11-05	11	0	0	64	OCEANA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466896	SNYDER	NIKKI			8532			
2024-11-05	11	0	0	64	OCEANA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466897	ZEMKE	ADAM	FREDERICK		4130			
2024-11-05	11	0	0	65	OGEMAW	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	256540	GERRARD	TED			142			
2024-11-05	11	0	0	65	OGEMAW	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	6	WORKING CLASS PARTY	433982	HERING	MARY	ANNE		584			
2024-11-05	11	0	0	65	OGEMAW	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	434103	SCHWARTZ	CHRISTINE	C.		247			
2024-11-05	11	0	0	65	OGEMAW	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			273			
2024-11-05	11	0	0	65	OGEMAW	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466884	MCMILLIN	TOM			7414			
2024-11-05	11	0	0	65	OGEMAW	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466885	JONES	THEODORE			2961			
2024-11-05	11	0	0	65	OGEMAW	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466896	SNYDER	NIKKI			7475			
2024-11-05	11	0	0	65	OGEMAW	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466897	ZEMKE	ADAM	FREDERICK		2828			
2024-11-05	11	0	0	66	ONTONAGON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	256540	GERRARD	TED			56			
2024-11-05	11	0	0	66	ONTONAGON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	6	WORKING CLASS PARTY	433982	HERING	MARY	ANNE		168			
2024-11-05	11	0	0	66	ONTONAGON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	434103	SCHWARTZ	CHRISTINE	C.		91			
2024-11-05	11	0	0	66	ONTONAGON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			116			
2024-11-05	11	0	0	66	ONTONAGON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466884	MCMILLIN	TOM			2045			
2024-11-05	11	0	0	66	ONTONAGON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466885	JONES	THEODORE			1114			
2024-11-05	11	0	0	66	ONTONAGON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466896	SNYDER	NIKKI			2036			
2024-11-05	11	0	0	66	ONTONAGON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466897	ZEMKE	ADAM	FREDERICK		1036			
2024-11-05	11	0	0	67	OSCEOLA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	256540	GERRARD	TED			165			
2024-11-05	11	0	0	67	OSCEOLA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	6	WORKING CLASS PARTY	433982	HERING	MARY	ANNE		558			
2024-11-05	11	0	0	67	OSCEOLA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	434103	SCHWARTZ	CHRISTINE	C.		236			
2024-11-05	11	0	0	67	OSCEOLA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			338			
2024-11-05	11	0	0	67	OSCEOLA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466884	MCMILLIN	TOM			8729			
2024-11-05	11	0	0	67	OSCEOLA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466885	JONES	THEODORE			2827			
2024-11-05	11	0	0	67	OSCEOLA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466896	SNYDER	NIKKI			8740			
2024-11-05	11	0	0	67	OSCEOLA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466897	ZEMKE	ADAM	FREDERICK		2658			
2024-11-05	11	0	0	68	OSCODA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	256540	GERRARD	TED			78			
2024-11-05	11	0	0	68	OSCODA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	6	WORKING CLASS PARTY	433982	HERING	MARY	ANNE		233			
2024-11-05	11	0	0	68	OSCODA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	434103	SCHWARTZ	CHRISTINE	C.		122			
2024-11-05	11	0	0	68	OSCODA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			171			
2024-11-05	11	0	0	68	OSCODA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466884	MCMILLIN	TOM			3126			
2024-11-05	11	0	0	68	OSCODA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466885	JONES	THEODORE			1143			
2024-11-05	11	0	0	68	OSCODA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466896	SNYDER	NIKKI			3089			
2024-11-05	11	0	0	68	OSCODA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466897	ZEMKE	ADAM	FREDERICK		1088			
2024-11-05	11	0	0	69	OTSEGO	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	256540	GERRARD	TED			177			
2024-11-05	11	0	0	69	OTSEGO	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	6	WORKING CLASS PARTY	433982	HERING	MARY	ANNE		635			
2024-11-05	11	0	0	69	OTSEGO	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	434103	SCHWARTZ	CHRISTINE	C.		249			
2024-11-05	11	0	0	69	OTSEGO	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			460			
2024-11-05	11	0	0	69	OTSEGO	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466884	MCMILLIN	TOM			9031			
2024-11-05	11	0	0	69	OTSEGO	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466885	JONES	THEODORE			3912			
2024-11-05	11	0	0	69	OTSEGO	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466896	SNYDER	NIKKI			9106			
2024-11-05	11	0	0	69	OTSEGO	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466897	ZEMKE	ADAM	FREDERICK		3708			
2024-11-05	11	0	0	70	OTTAWA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	256540	GERRARD	TED			1381			
2024-11-05	11	0	0	70	OTTAWA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	6	WORKING CLASS PARTY	433982	HERING	MARY	ANNE		4984			
2024-11-05	11	0	0	70	OTTAWA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	434103	SCHWARTZ	CHRISTINE	C.		2138			
2024-11-05	11	0	0	70	OTTAWA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			4781			
2024-11-05	11	0	0	70	OTTAWA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466884	MCMILLIN	TOM			101006			
2024-11-05	11	0	0	70	OTTAWA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466885	JONES	THEODORE			58162			
2024-11-05	11	0	0	70	OTTAWA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466896	SNYDER	NIKKI			102598			
2024-11-05	11	0	0	70	OTTAWA	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466897	ZEMKE	ADAM	FREDERICK		55958			
2024-11-05	11	0	0	71	PRESQUE ISLE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	256540	GERRARD	TED			115			
2024-11-05	11	0	0	71	PRESQUE ISLE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	6	WORKING CLASS PARTY	433982	HERING	MARY	ANNE		439			
2024-11-05	11	0	0	71	PRESQUE ISLE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	434103	SCHWARTZ	CHRISTINE	C.		156			
2024-11-05	11	0	0	71	PRESQUE ISLE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			242			
2024-11-05	11	0	0	71	PRESQUE ISLE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466884	MCMILLIN	TOM			4747			
2024-11-05	11	0	0	71	PRESQUE ISLE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466885	JONES	THEODORE			2501			
2024-11-05	11	0	0	71	PRESQUE ISLE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466896	SNYDER	NIKKI			4800			
2024-11-05	11	0	0	71	PRESQUE ISLE	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466897	ZEMKE	ADAM	FREDERICK		2378			
2024-11-05	11	0	0	72	ROSCOMMON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	256540	GERRARD	TED			179			
2024-11-05	11	0	0	72	ROSCOMMON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	6	WORKING CLASS PARTY	433982	HERING	MARY	ANNE		632			
2024-11-05	11	0	0	72	ROSCOMMON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	434103	SCHWARTZ	CHRISTINE	C.		274			
2024-11-05	11	0	0	72	ROSCOMMON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			443			
2024-11-05	11	0	0	72	ROSCOMMON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466884	MCMILLIN	TOM			9231			
2024-11-05	11	0	0	72	ROSCOMMON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466885	JONES	THEODORE			4472			
2024-11-05	11	0	0	72	ROSCOMMON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	2	REPUBLICAN	466896	SNYDER	NIKKI			9272			
2024-11-05	11	0	0	72	ROSCOMMON	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	1	DEMOCRATIC	466897	ZEMKE	ADAM	FREDERICK		4316			
2024-11-05	11	0	0	73	SAGINAW	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	256540	GERRARD	TED			1066			
2024-11-05	11	0	0	73	SAGINAW	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	6	WORKING CLASS PARTY	433982	HERING	MARY	ANNE		4401			
2024-11-05	11	0	0	73	SAGINAW	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	4	U.S. TAXPAYERS	434103	SCHWARTZ	CHRISTINE	C.		1817			
2024-11-05	11	0	0	73	SAGINAW	MEMBER OF THE STATE BOARD OF EDUCATION 8 YEAR TERMS (2) POSITIONS	3	LIBERTARIAN	435863	BOMAN	SCOTTY			2399			
